,ItemId,GoodSliderMean,GoodSliderDev,Connective.x,PairType.x,ResponseInitial.x,Phrase.x
1009,9dfcd3b0bb40f6ebb927b46834d764a8,0.3650666667,0.2609275944,first,QR,false,"First, what does the story of Sodom in Genesis 19 say about God?"
792,7e2fff3657f60bb00392920de40369d4,0.306,0.1540681667,no_connective,QR,true,Prejudice women against gays + big boobs = profit!
849,86b9fbd3f8878d49a82280b5b2147366,0.252,0.2644579362,so,QR,false,So I would request that you give me an answer to my original question and I will ask another question.
293,2e8f028794206969c234f4668d395bfc,0.378375,0.2061684038,but,QR,false,"But I know them too well; their logic will never let them stop."""
78,0d3c2f1b46c11b6c984a0ac44c47913d,0.378,0.4531144079,but,QR,true,But can a 16 year old licensed driver in Michigan move to NY and get his NY license at 16?
399,40e46850ade75ac2e4910e57a83821bb,0.2675,0.3288046533,no_connective,QR,true,There are already threads about this.
190,1fa190951724880b7f54a40ea0d41b6a,0.3774,0.3039256488,if,QR,false,"If promiscuity were linked, inseperably (which it's not), to sexual gratification......"
839,853854703d3eba0c96b97e0277eade45,0.3773333333,0.2675001558,so,QR,true,"So, there is hope that humanists aren't totally committed to wealth redistribution, eh?"
1336,d21f1d9e27a50c2e806aac02e2939e9f,0.377,0.3561095337,first,P1_P2,false,"First off, are we talking about literal or practical polygamy?"
308,30fabd993448651d8353c79011dd8633,0.3766666667,0.2918401389,so,QR,true,So do you want to criminalize alcohol and everything else that affects someones ability to make rational decisions?
1606,fdabe4b6229f330c1cfc28f102cfc8bc,0.3763333333,0.3495755522,no_connective,QR,true,"Ah, you couldn't be more incorrect."
732,755716a79f518e6b429adcfaff48403f,0.05,NA,so,QR,false,"So, which one is it?"
1284,c927496ab7aca08f4e1b5622d78c30bf,0.28225,0.1146512829,but,QR,true,"Yes, but what I meant about the legislature passing it is that the legislature could fund it."
1359,d8e4a892cdd597024a2ca8a16d3502fb,0.3754,0.2521424201,but,QR,false,"But over time, he says, ""The country always ends up on the side of fairness, and I think they will here, too."""
501,512f8fd733f1d490019b38fe8596745e,0.3245,0.317374122,but,QR,true,But nobody is forcing you to support anti-Catholic policies.
872,8a2b0697e3387f4e5197f66908f18089,0.375,0.1863947424,no_connective,QR,false,Perhaps we could form special divisions - the Fighting Homos or something like it.
51,088af33462c20c2d8c89cc7f0ea335a9,0.3744,0.2670726493,no_connective,QR,false,"Often, they know that there is a laundry list of benefits and responsibilities that come with it."
158,1abc97596bca5bfcf0889fe10e20b34d,0,NA,no_connective,QR,true,I agree with you about this.
270,2bb04ab13c21229f7fccdcff0d8f397e,0.37325,0.3643893293,so,QR,true,"So that little peice of geological trivia was just that, and had nothing to do with this debate or any points whatsoever?"
247,283a86d70f7a46ab19ee29ded64ccbe2,0.3728,0.3234790565,so,QR,false,So uncharacteristic of normal that it's excluded.
769,7aa1e3e54552d9da18d374e4b29256f6,0.3725714286,0.2242973154,so,QR,true,"So should your retirement, healthcare, prescriptions, etc. emoticonXMad"
1144,b252a3ac223654ce862a0d0d42c1373c,0.3024,0.2501765377,but,QR,false,"But, we're too PC to condemn another known hazardous lifestyle."
757,796fb498b367f4a1825f8bbcac8a1776,0.3564,0.1313594306,no_connective,QR,false,Laws create the culture of the future in so much as culture creates the laws of today.
986,9ac61f20f0f37724ce7ed835cc304eef,0.3704,0.2173460375,if,P1_P2,false,"If not supporting jesus means I am going to hell, call me a martyr for justice."
1398,df01e57a40e256f8033d9bf5e3118a43,0.24225,0.1088955922,but,QR,false,But he has in no way been racist just because you claim your entire race has a different values to him.
1376,dc05a5cdb9e49615d8e5b8b4924c1bbe,0.3683333333,0.2992655454,but,P1_P2,true,"But what everyone has been saying is that nothing is 'just wrong', things are wrong for a reason."
491,4fb734781b2065874f87dd194213d36c,0.36825,0.3637456758,no_connective,QR,true,Can you prove that homosexuality is genetic Matthew?
137,17ff9038cdd935e29a1ee6a2fa73b69b,0.3666666667,0.5099356169,first,P1_P2,false,Firstly it degrades the music industry.
396,407a6ce67dd0850e764fef0f0f43891a,0.1793333333,0.0635321441,no_connective,QR,true,You obviously haven't spoken to many Catholics lately.:)
968,990b75f17687a4fe0e7655b6582654a5,0.451,0.418870704,first,QR,false,"First of all, the unborn are not productive citizens."
731,753e2b1c04f23528b832752e1842ed14,0.39525,0.379442903,but,QR,true,"Sorry, but I have trouble believing that, based on what I've seen here in these forums and elsewhere."
949,95d24c5e7167e66f08c234e8f2b6230d,0.2493333333,0.2207381556,no_connective,P1_P2,false,"{reprinted from this mornings ""Meet the Press"" on NBC} In this we see the division of ideals between John Paul II and Benedict XVI."
1529,f1d16a10cb8bc07a0e0d9422b20a0b78,0.3103333333,0.2682989626,no_connective,QR,false,The only way anyone could meet your standards is for everyone to become Mother Theresa.
530,558a04fab47aec84aac785d00c47d5b1,0.36275,0.1483675054,but,QR,true,But they;re factors of traditional marriages.
1134,b0c28d03274e487a1510e026b7ef63c8,0.1385,0.1605132393,if,QR,false,"If the best you can do is resort to this form of childishness, the only thing I can say is go back to your room and play with your kiddie toys."
130,170e1a29ef7754663fc7b317d93b80d5,0.4295,0.3203193719,no_connective,QR,true,A simple rubber stamp will solve that problem.
75,0d042480be80c5e2dbb3a4fa0eb50624,0.3614,0.3915026181,if,QR,false,"If they have an illness, of course not, and the same goes for any other ethnicity."
850,86d41d9b379ccb5204ec2098c0235522,0.36075,0.2587358692,first,QR,false,"First of all, the challenge was NOT ""inequality/unconstitutionality""."
674,6ba49adc4cddb8c8f0307d9a4c1230c8,0.36,0.3075841348,but,QR,true,"But before we pause and reflect, ban it first, just to be safe."
1250,c34a448f1338a650c43d57643c3338a4,0.3176,0.313908904,first,QR,true,"First, this isn't about Adam and Eve."
1095,abaa02698809c9035820a14571e1a8c0,0.3593333333,0.3471891895,if,QR,true,"If the polling is flawed, as you say, how can we trust the numbers it produces?"
388,3f650bc6a8fbab7016621b5f23c5771f,0.359,0.2202922302,no_connective,P1_P2,false,stick to the subject please and quit reading even more into the topic than you already are. . . Sure let's use the analogy of the animal kingdom.
1554,f5daf9f4ddeda398d2eee01bc00d2924,0.3586,0.375318931,but,QR,false,But then again all homophobes like you ususally are.
835,84b5b2c72fec09246e132d182886f587,0.103,NA,first,QR,true,"First, jyoshu is commenting on a direct quote from the article cited."
924,930f1f1999019538ee81cbe3accda489,0.39,0.3591086187,but,QR,false,But that is not the only factor to determine if it is right.
355,38b5f7bbe12606a8ace0512c49fd06c2,0.2654,0.2501135742,so,QR,false,So why am I saying evolution is a disorder?
46,0798d04d04c7989d9fd508f5e696c22a,0.358,0.275635629,no_connective,QR,true,"Those laws were not considered racist at the time, by those who supported the laws, Archangel."
235,25de085f99c74114081e577ff1b06e08,0.132,NA,but,P1_P2,false,BUT I pay the same pension as anyone else.
1063,a6574125c1e3cc696c91c3ffebe68923,0.3561666667,0.2586862321,no_connective,QR,false,These people seem to think (quite reasonably) that judges might sit in their chambers and dictate to them what they ought to have said in their constitutions/statutes rather than declaring what they actually did say.
1424,e3c6391e11bab6956698051d223486ac,0.356,0.4113623707,first,P1_P2,true,"First, i do not have Gay friends, i said i know Gay people."
354,38ab38a1b3ea95f684e1e6cd7746bf69,0.3558,0.3250210762,so,QR,true,So changing the standards on how cars were made so that they would be less likely to stall was a negative thing?
625,631fc3cb68cfc27632599a9fe48065a5,0.3614,0.2431590015,so,QR,true,So is it a sin or just a practice?
790,7def9c2d9507d9663cc32d1b55b0c693,0.3548,0.3210524879,so,QR,true,"So much of today's social programs do too, but all this is another debate."
466,4b1dfcc68f5112826d0da98ac498ab46,0.3526666667,0.3114230777,if,QR,true,"If you're a gun-rights advocate, then maybe you know where I'm coming from."
1517,f05de9fc995b3775e0ac52ece0747f20,0.043,NA,no_connective,QR,true,Ah well now you're opening a completely new can of worms.
179,1ef3c6a5713855833dde8e434a35168d,0.3522,0.2847660443,no_connective,QR,true,Easy do you REALLY think I give two shits about your pathetic beliefs in the spiritual?
818,82890586b81281406a9089c817f627f0,0.3518,0.1811593221,if,QR,true,If a power (to determine the definition of marriage?)
1404,dfb3b8fc89e0674dbc1846b0c69d0166,0.3511666667,0.2704244195,but,P1_P2,false,But that is still discrimination.
1382,dcf859e19202566f701c9213c0bb2199,0.3505,0.195815985,so,QR,false,So let us consider what the OT has to say on the topic of polygamy.
234,25a2b414f190f7e86720799316ae2cf2,0.2,NA,so,QR,false,So how does that apply to our conversation?
736,75c47b51c754cb51713d8e295c119214,0.3496666667,0.4215831274,if,QR,true,"If you look back I started this deabte because you said ""if"" you were gay, you would be celibant."
1427,e4777bb6cdaec28f253eaed265abc58e,0.4042,0.2094963007,but,QR,true,"Yes, but living in the present, which we are....there is no ammendment and it faces a long cold walk in the senate......"
660,6924c4438af0b48414b245471a830b62,0.3334,0.2495091181,but,QR,true,"But the thing is, you will not be arrested and prosecuted."
970,995b2ef3c48282ec95ce24ca2e05e77c,0.349,0.3289650437,no_connective,QR,true,There's a ton of them alive in Hell too.
874,8aede073ebe5f706f2d41c4ed649b282,0.3481428571,0.2227108952,no_connective,P1_P2,false,"Just because you say that your common sense tells you something, simply means that its not right for you."
1537,f3767384abe96f067dcdb83102f7ca36,0.3473333333,0.3204032875,no_connective,P1_P2,false,"He has out right sperated this country, and is a disgrace to this country."
1330,d172d597f1b4eda422a2cf1ca644a9e9,0.347,NA,no_connective,QR,false,y a w n P.S. Are they paying you by the word now?
1013,9e851ab48187a8fe5652fdb5adec4cbc,0.21725,0.325745683,if,P1_P2,true,"If these parents were really christians, would they not want to embrace these children because of the parents."
1158,b40b073eaf60b52178416af77a082153,0.308,0.3190799273,if,QR,true,If something is a disorder and doesn't help to improve life then it should be overcome.
706,72162e40ed3263462c59dcf4c4c9347f,0.29275,0.2693673806,so,QR,false,"So Ill just repeat it below and maybe you can see where I clearly stated the difference, and its a big difference."
95,11dfab4191e397350a0a631cac532ae0,0.3453333333,0.2403525189,if,QR,true,"if you can find an impartial judge, i'll take you up."
1315,ce8b0fffae0405be54455101ea4aed4c,0.3453333333,0.3440277121,so,P1_P2,false,So saying that Jesus is not here to condemn is completely different than saying he is not here to judge.
1204,bc72df58a62bd13944b27eab18d9b79c,0.3443333333,0.2282308773,no_connective,QR,true,"Personally I can't speak for most lesbians, seeing as I don't know them personally and haven't conducted a legitimate poll of them."
900,8eea1357929869bc0fda958fe67f21ea,0.413,0.2210486372,but,P1_P2,false,But I am saying that a taste for raw oysters concerns no one except the person/s concerned.
1197,bb2894fb31fa0d5469429e6d803a4293,0.1335,0.0332340187,no_connective,QR,true,"I just call it like I see it, that doesn't make me wrong."
211,22edc9054a3cd6a5ae50cca9ff908988,0.2536666667,0.2692440033,if,P1_P2,false,if a perfect world like that exsisted i'd kill myself cos perfect gets boring after awhile.
1434,e53d4aa584fbc5a7090a4f55f1394717,0.3425,0.4447701654,no_connective,QR,true,Your defensive insecurity is really showing!
569,5ad4a266e92e0b613da4e67074592b71,0.377,0.38524927,first,P1_P2,false,"First, it's flawed in the fact that it's a GUILT BY ASSOCIATION fallacy."
21,030cd200e6d61ac417dafb20efdbe794,0.342,0.2196648963,first,QR,false,"First of all, the gay gene is in my family."
738,75e308c34dd0a1cdfe12578bf7354fe0,0.3463333333,0.3992396941,so,QR,true,So I'm a bigot now?
1491,ed2f297b741a7832811b582d69b94aa5,0.5115,0.6880148981,first,QR,true,"First of all foundit, it isn't just jyoshu and me who oppose your dishonest style of obfuscation while responding to our arguments, don't forget about steeeeve, NATO, Ethmi and DR, not to mention others who try to reason with you, who have been frustrated in attempting to get you respond honestly to their arguments also."
614,619fc6d4e7cda7ebdeeb8c0f6e461791,0.3396,0.2447606995,first,QR,false,"First off, I've never used religion to support my position, you must be thinking of someone else."
1022,9fe7f1c66233cd47367af06a83241047,0.3388333333,0.2856098154,so,QR,true,"So then you agree that any Christmas parades with Santa, or more importantly other symbols of the Christian holiday should be banned right?"
335,35899c4d352f599293a45372e45324c4,0.23475,0.174222798,so,QR,true,"So do gays, and Canadians."
720,7415ba5a918de8e0c6e33f1b872baa6a,0.3386,0.3087471457,if,QR,true,"If that's true, then Freedom of Speech is doomed."
1307,cd6953d851418cab492b80386b4100ea,0.2666666667,0.2962099481,no_connective,QR,true,I have never tried to stifle your free speech.
911,9111d9cf12d83f3d524c93bca7fd5828,0.3042,0.2445888387,so,QR,false,So that I can make the overpopulation problem even worse?
1062,a634d31ff28a53bdedcd2bbaa5feacd1,0.338,0.3772625081,first,QR,true,"First, this is not about what I want."
963,98730d9d0af5db0db0099ced1ed88a6b,0.26925,0.2709112708,no_connective,QR,false,"No matter how you slice it, ultimately the will of the people is what enacts national changes--or at least it SHOULD be that way."
1435,e564a704bf968297a8d80bca60857fec,0.337,0.2536227513,if,QR,true,"If that's the only reason, it doesn't have to be your sister you marry."
457,496eac699d917413fc8243193c3ea0a1,0.3364285714,0.3634074193,first,QR,false,First I would like to marry my houseplant Steve.
1114,ae19559963b728067689070f80f41b11,0.3352857143,0.2459903211,first,QR,true,First of all how do you know it's a sin?
476,4d96c8441738e31f03490a3ef11f4ff7,0.3426666667,0.4645108538,no_connective,QR,false,Please cite evidence to support your absurd claim.
1391,de280f8bfedd29c26de6585cf33b1008,0.3346666667,0.2782828297,no_connective,P1_P2,false,Anything else is just the tail waging the dog.
772,7b2e67f0a6a278d7270acc36ef8a8b7d,0.3344,0.3036960652,no_connective,QR,false,"They may allocate a set amount to be used for a cause, for example, that may or may not ever be used."
1107,ad4282cb85876b44eab39757151e4dd3,0.3406666667,0.3790571637,no_connective,P1_P2,false,I mentioned the uncleanliness of the anus.
141,18bc3dc72308c5c6db1cc10cf95a08eb,0.334,NA,no_connective,QR,true,"APA Help Center - Health & Emotional Wellness - ""Sexual Orientation and Homosexuality"""
762,7a3b3a16df1b9d22e229e35e84ef110d,0.3324,0.2950869363,i agree that,QR,true,I agree that it isn't enough of a reason by itself.
56,09fd1e550e27d5a1b308046b1c8972db,0.3323333333,0.3263088517,so,QR,false,So that wouldn't be proof it is not genetic.
895,8e70f85f4c5e3d6fdac424cd8f1d83c9,0.33225,0.3875602104,first,QR,false,"First of all, http://www.4forums.com/political/rel...xperience.html Secondly, how is that not like the example I gave?"
1227,c0758f5375ed7252682e3a93f56f942e,0.293,0.3601680163,if,QR,true,"If you didnt write what you meant, why didnt you?"
480,4def4ed84ef21c6d8561a84e67ebd769,0.33175,0.339939578,no_connective,QR,false,"emoticonXRolleyes And ""vilification"" is negative."
585,5d7dfc7807375eaca5b114ef3fe6ef85,0.39025,0.3216679188,first,QR,false,"First, I should say that there has been more reference to children than you have brought up here."
864,88c53d2e99e16ce04abd15fde2523a6f,0.333,0.4709331163,so,QR,true,So where's the problem?
1292,ca9bfacec99e92c75008f1600b6c434c,0.3284,0.2734964351,no_connective,QR,false,"Either refrain from politics and continue to enjoy freedom from taxation, or make political statements and forfeit the exemption."
458,499de80e81248e4838fc4e4523db7c5f,0.3275,0.2439518395,no_connective,QR,true,Just wanted to repeat that cause it warranted repeating.
96,12036ba7e07e52e15cd4143b5503efbf,0.3096,0.2881359054,if,QR,true,"If that isn't enough proof, there are plenty of other studies AND sources."
175,1ea86ec1ac31159db5970c2236703a47,0.2536,0.0807236025,so,QR,true,So why draw the line at homosexuals?
438,46acd6287b8694a1f00cc79390dbd87d,0.3485,0.3490649414,no_connective,QR,true,I think the Pope considers it more er . . . atonement than penance.
314,31b361e2e56daa06e7bc7b287bde15b1,0.3236666667,0.4671427334,no_connective,QR,true,"Doesn't matter, other readers will and then read VOR's posts and see what a dope he is being!"
183,1f742530709710950ae8f94c93dd9a84,0.3234,0.3959094593,but,QR,true,"But they won't, because there isn't a rational anti, either."
1259,c566db0c9c25df168d6108d8cc04cc1e,0.2355,0.1678064361,if,QR,true,"If you had proof of anything, it would be a good start."
801,7f89f731f49677308cd82732d3d93d54,0.3215714286,0.2670411062,first,QR,false,"First, it tries to put the two on the same playing field, which I don't agree with."
488,4f473d0fdc8608bc4644b28c136c5623,0.2215,0.3667955834,but,QR,false,But I don't see how one can be an agnostic and at the same time not an atheist.
1281,c9135e82bd4888f51c6d04f9d1ed2829,0.398,0.1907930816,so,QR,false,So when there is trouble understanding one then you can turn to another gospel for a different perspective about the same events.
1211,bd24a98d89fa3a74c998dc47bd290e2d,0.3526666667,0.2431652387,so,QR,true,so would it be ok for them to elect a theocracy?
33,05c149722b6bee9668fbf78f816894f8,0.3172857143,0.1509301321,no_connective,QR,true,This may be true but I hold to the idea that ammendments are only postponing the what will come.
1113,ae14e6e4e2d6e2cf235bc8f2a918363a,0.3165714286,0.238918994,first,QR,false,"First you want to complain about the state supreme court, and now you want to complain about the state legislature."
1128,affac805082d273dc2ee7e4808c5cb41,0.3163333333,0.3522163161,if,QR,true,If a heterosexual ever want to let see here a hommo of the same sex.
765,7a4e90d95acd098848ad2579e56c461d,0.316,0.2609582342,so,QR,false,So in a sense it could be likened to a disorder.
560,595f6df263e43800106a40fa206e7166,0.315,NA,if,P1_P2,false,"If not at the same part, then, at the end of the post."
479,4dde1becdf725f8b3effd1b512d294d4,0.3124,0.3227743794,no_connective,QR,true,We live in a democracy though.
604,605c1a4812c06d53ed176a37d88405c4,0.3116666667,0.3411965221,but,QR,true,But they ARE asking them to change their views that OTHERS can.
452,488f4ea593b4b8ed2864d29c9d805e8e,0.311,0.332003012,but,P1_P2,true,But the economic points didn't make sense.
319,327db95dd3e5c1b7b4fce66d9594e770,0.3105,0.4263853891,first,QR,false,"First you say ""Actually, I think it's probably the most compelling argument I've read for the amendment."""
581,5d15db0649058956693799486b48ac18,0.379,0.5414212777,but,QR,true,But no law was in question here.
24,03e191c063145bf0c6c0831593f81920,0.3102857143,0.2800539914,but,QR,false,"But a true scientist without any faith would not be an athiest, for a true scientist never assumes anything in his heart."
1148,b2a4ffada44534ad93132466d048979a,0.29525,0.3192756124,first,QR,true,"First off, I'd like you to explain why my view is selfish."
1041,a2fa90f5a788c1890988544c467940c7,0.30975,0.4061833535,first,QR,true,"First off, how is it harmful?"
1182,b8d690def0f169d672fd8ce500f9d6cc,0.3074285714,0.3106374399,so,P1_P2,false,so it's not equal yet.
662,6996d8e9c74e23799724fefd9cded668,0.11,0.1470782105,but,QR,false,"But if that is the case, how do we account for Dr Robert Spitzer?"
1323,d05ff6a08fe50f9044407b03c10caa62,0.252,0.2647612132,but,QR,true,But should that mean you just invent some interpretation because there is no real easily obtainable evidence.
10,0169cbc028ba643d462c986b1f8f6c47,0.305,0.2708006647,so,QR,true,"So, by what authority?"
1387,ddb2777e69a552aee8da80133a9d9249,0.17,NA,so,QR,true,So you don't know.
123,15ca098ce82fc51202d4473c223fd1c8,0.196,0.3164964455,first,QR,true,First off I guess if it were genetic it would change so many things.
976,9a1c0f42e8309798b94c3d2263397b69,0.3348,0.3547269372,first,QR,false,"First, like so many other things, pedophilia is not an all-or-nothing issue--it probably manifests itself in degrees with different people."
1071,a70346370c663138fce2c229f3585986,0.30475,0.2886016574,but,QR,false,But I don't deny he has a right to do it.
1473,eaeb3d7ef2070b361c410e5857fe8ddf,0.114,0.0212132034,but,QR,true,"But POWER OF ATTORNEY has to be set up, what if something happens before that is done."
240,2763acff67a0891de69005023e7ac24a,0.2376666667,0.2568079698,first,QR,true,"Firstly, how is this relevant?"
378,3cc274447777b5ceaa325914395dbaa6,0.3025,0.2822817741,if,QR,false,"if that fails, then the chromosomes, if possible."
140,182db2edc53d4eb91fcfff99542786b5,0.3015,0.4263853891,so,QR,false,So what natural instinct are you referring too?
1106,ad2dd48748a6a6fb39bc4944c610824e,0.2995714286,0.1587323294,no_connective,QR,false,"What are really saying is that it is not ok for the KKK, but it is ok for you?"
112,142937c70e2629318f30231491175c88,0.299,0.4228498551,no_connective,P1_P2,true,Theres a lot of difference between:
1497,ee1bdecb49dd702e8ebb83a9615d2b24,0.163,0.0197989899,no_connective,QR,true,You were dragging in a specific case in response to your general question.
136,17fb4536411af365ba200c0a790f8d9a,0.298,0.2603055896,if,P1_P2,false,If he was anything less than it would have all been useless.
377,3c670fb2aa50909d9c4c0d975f0a8754,0.172,0.2432447327,so,P1_P2,false,So why argue anything but why you think it's bad?
209,228ef144a711a5cb6218f8398df2fb3a,0.289,NA,no_connective,QR,false,What was the content of their statement?
829,8339ec4e8b8388c81176fa4c141cbcc8,0.2971428571,0.2269445076,but,QR,true,"Yes but by three-quarters of the people or state legislatures, not by a simple majority."
161,1bb1bd4d527d8d0d832405b07aa61fa8,0.2974,0.2044292053,but,QR,true,But wouldn't you say the same for any sort of death?
763,7a40774e4a0ea2936ac833d47e6b9f21,0.29625,0.1873274762,no_connective,QR,true,You want to know what real freedom / liberty is?
103,12aade317cc45962c8d79aebb443d961,0.29575,0.3520353912,first,QR,false,"First of all, it's ignorant."
1132,b07b91b15c36d6e5a091ee2d5d0713c1,0.1675,0.2269812768,if,QR,false,"If you were sexually active, you had sex with men, women, Mexicans, dogs, whatever you can get your hands on."
661,69470f6c55c80177c6cfd8b371dc843f,0.3288,0.2741308082,but,QR,true,But you haven't even really brought a constitutional argument at all.
419,441ba42d402b37dd73e5cfacfe203161,0.29475,0.257365337,no_connective,QR,true,I don't think it's naive at all.
128,16c7f69502f1b55fb91bde6045361464,0.2808,0.2722750448,so,QR,true,So now those that are opposed to even more laws on the books and a return to Old Testament practices are considered left wing?
623,62ab0fbf9f4a60bb59155cdcb514f1db,0.2903333333,0.2741429068,so,QR,false,"So it took 5 years to come down 413 cases (17,357-16944=413)."
272,2bcaf537dcbbdd0b91caf579c3e28430,0.2895,0.3336929727,so,QR,true,So that acceptance is already there.
192,1fea5260de289fe54212dfe7ac2239b7,0.289,0.3001943815,if,QR,true,if you read what I said youd see I put its probably either a transvestite or a man that had a sex change operation.
1565,f76bb1b7e20b015fd87574817f88cc8d,0.289,NA,no_connective,QR,false,"Id go for a ride in the Mustang though, as long as it was a V8 one not a piddly 2.8 straight six"
194,20519e77673e8ce750255725aa34fd5b,0.2875,0.3528120368,so,QR,false,"So, we allowed our government to take over those duties."
52,088dfd9c22d3e3de86c24e19488ccc56,0.287,0.2295717753,first,P1_P2,false,"First, that this is their religion."
357,390f893bc9c0eed8c062f1ca9e6c2137,0.286,0.4044650788,but,P1_P2,true,But what does it matter?
511,52210bf47280516d14990e64236e1c11,0.0675,0.0502045815,so,QR,true,"So far, no one has logically shown how the govt."
587,5ded050f61860a6739313e35f35051bf,0.2514,0.2080151437,so,QR,false,So they do know more than you becasue they have witnessed it.
1471,eabac0aadaec6ab994b508a0534e7900,0.28375,0.299257275,but,P1_P2,false,"But unfortunately, crack and alcohol are both in the grey area, and grey areas tend to yield fuzzy reasoning concerning distinctions."
1260,c591bcf011b13e90d421642adcb37e11,0.28325,0.115129999,but,QR,true,But that's EXACTLT what gays want.
64,0a9842202a2997d2d6e556c3f2aeb6fc,0.566,NA,no_connective,P1_P2,true,I agree with you on that.
1209,bd095bf6c9392f47579b4c36101069a2,0.283,0.3960227266,if,QR,true,"If this is what you've seen, then you've misinterpreted."
1089,aa5cd9541f6e27522ea518df878fce3b,0.2826666667,0.4328675702,no_connective,QR,true,I agree with all of the above.
1349,d5cedb606d29f4308ec94160a8a8c65d,0.2826666667,0.4403195809,but,P1_P2,false,But there is light at the end of this tunnel.
474,4d410dbbd6490f6cbac4336ecd33a5b3,0.282,NA,first,QR,true,First opff Jake started this rel;igious topic.
198,2154e4e0c0af1527f17f0f0358f15a6d,0.281,0.3097127702,first,QR,false,First Lady Hilary Clinton handled it like a champ.
1108,ad6f6bd63cf8abd2f41b88c6835a8b88,0.2806666667,0.2921032922,first,QR,true,"First: Matt only said there was nothing wrong with a few things in his opinion, not everything."
954,9690c8155f7bc1f95688bcb15b0c7fa2,0.2803333333,0.2564377767,but,QR,false,"But as details of the study emerged, their incredulity turned to anger."
358,391903dd8a1edbc7e4ff2c70905a3eef,0.28,0.1187939392,first,QR,true,"First of all, your posted article is not evidence its an opinion peice."
893,8e46985ccf924c7eba23b03e9af12068,0.27925,0.3077459721,no_connective,QR,true,My point is the segment doesn't matter so long as that segment is not given power over the whole.
394,4068ccdf4ae350d7d0253360c7221e5a,0.1865,0.1703222436,first,QR,true,"First of all, why would you take humans out of consideration?"
1393,de47a79d86217a0a2397f096f9162555,0.218,0.0523259018,no_connective,QR,true,He was attacking navy men of the submarine force.........
1602,fcf807d087c9fbb8bff59400893683bb,0.277,0.1130508735,no_connective,QR,false,"We start off from that point without any laws, in anarchy."
1196,bb1e46d376866a755a4562993062c865,0.305,0.2151820934,but,QR,false,But I really don't see the point in setting up alll these new systems when there already is a perfectly good one.
563,59b3f4772854d276c9f8caabc6bf9655,0.1896,0.1065471727,first,QR,false,"First, The situation in California is a completely different situation than the example of the Loving."
1262,c5e2cd25d4b5b7a8729e331bd0a4ab2d,0.276,0.2656840229,but,P1_P2,false,But to amend a new law.
165,1c2f8d30926f8ae15572b7e9979c39ab,0.2756666667,0.3004285828,no_connective,QR,false,I have not glazed over any point.
91,112e006c2dbea16f9cd6be602ee7f3cb,0.0706666667,0.061492547,first,QR,true,First off you're making broad blacket statements.
117,14d3273ffbf225e461879ec5acabe9a3,0.2748,0.2060162615,but,QR,true,But they didn't have sexual relations.
351,3854f753b0d69b9cf414dbb1c488a3fb,0.2731666667,0.2546255421,if,P1_P2,false,"If this is allowed, there will be many more changes in society that will follow immediately."
1068,a6ec08b418c06049b34824ec85862054,0.273,0.2460731599,so,P1_P2,false,So in reviewing the replies I see a few others stating their opinions and giving support.
848,8688c7184f9491dbdce9ed19d4b51255,0.125,0.0959739548,no_connective,QR,true,"We're not talking about him, we're talking about you and minds like yours."
1048,a40e6abff7508f6d4e1e9f6149aa6e2f,0.27225,0.3001115071,but,QR,true,"But if I get a sympathetic judge to change the definition of Native American, I wouldn't need to be."
222,2495a7864bca76cd8b732a89f01d3618,0.2605,0.3615379187,first,P1_P2,false,First off that's a very cheeky statement.
1522,f0cff2a4f6fa9f8b72a78396ad4f1c14,0.271,0.3724392568,first,QR,false,First two points are irrelevant and are only included to attempt to put a preemptive link in.
65,0a9b065e038023514ba5cc86c0fe7a18,0.2705,0.1689822476,first,QR,true,"First you're talking about rational, now ""Morality."""
169,1d4752d5ff56fb38575cddf0a272a31f,0.27,NA,first,QR,true,"First of all what is the ""pro-homosexual movement"" as you call it?"
1156,b3f2ca07c40a1ebeb3070b257dd16ffa,0.27,0.3076962788,first,QR,true,"First, Falwell and Robertson don't need to be in the same sentence as Phelps."
1396,deff5f7305babcf09773578dd71480a3,0.2695,0.1725446802,so,P1_P2,true,so the main diffrance is that the fed.
649,6703f78fd48d51e1e0f8a1ef3a535997,0.038,0.0537401154,but,QR,true,"But surely providing you a detailed, many-page description is enough, is it not?"
166,1c38274fb8826eda65c1fa1305b9ed8e,0.2686,0.3538824664,first,QR,true,"First, your crack about evangelicals doesn't amount to a hill of beans."
688,6fce0f2bf1df8267375f08db82c39c52,0.1263333333,0.1598196901,no_connective,QR,true,How does this somehow make me ignorant?
1443,e71089d2606d6077e66f3e50bf693d43,0.268,0.2840492915,but,P1_P2,false,But just to someone of the opposite sex.
1267,c70eb0919b716c46df7e662b0fa893ee,0.26775,0.3427655905,but,QR,true,"But to even marry a foreigner, it is not so easy."
404,41ef86d0fe0495c4edd5c36d8699ba31,0.2657142857,0.2201361051,no_connective,QR,true,Even at the expense of somebody else's happiness and rights?
1482,ebb08197a8006c2af95f5fa1e0670274,0.2644285714,0.2253980606,so,QR,true,So also are the pedophiles and other perverts.
1540,f3fe2e5037ab974304c3e35609361bc4,0.251,0.2356925964,first,QR,true,"First off, I don't pretend to know the solution but I do realize that it will be a similiar one."
1614,ff8f6b710e867184cc790d76fefeb746,0.263,0.3719381669,no_connective,QR,true,I doubt you do but try me!
