,ItemId,GoodSliderMean,GoodSliderDev,Connective.x,PairType.x,ResponseInitial.x,Phrase.x
974,fb79afd55f5d6ef5fa20560c9fd0d613,0.66575,0.3028403045,so,QR,true,"So you are comparing incarceration to the costs of prosecution and conviction for capital crimes, not just the execution."
434,725785eb986e2229c4af7d6609654112,0.665,NA,but,QR,false,"But then again, my personal dislike of Saddam is nothing compared with the vast majority of Iraqi citizens who dealt with his brutal reign of terror for years and years."
567,94e3f0342370f24cff17fff235bc2ab1,0.665,NA,but,QR,false,"But that you may know that the Son of man has authority on earth to forgive sins"" --he then said to the paralytic--""Rise, take up your bed and go home."""
262,45a97447f952c4b2333466de1381a9af,0.6643333333,0.2168417242,so,QR,false,"Sounds like you have a problem with authority, and you want to punish one person (a judge) for the actions of another (criminal)."
584,99c8de6214375174e03860e49e66852d,0.664,0.295092076,no_connective,P1_P2,false,Do you think if OJ Simpson would have been a middle class teacher he would have avoided the cahir.
681,b0ea08bb155cb2be7eda0fdd930e18c7,0.663,0.213057504,so,QR,false,So why is death supposedly too extreme and out of the question?
228,3eea8df95905e9f294b1a8771db86f3d,0.6673333333,0.2223630665,but,QR,false,But the race of the victim turns out to be an even more decisive factor in capital sentencing decisions.
23,05ad8875a1609d3569f3a82146eb8937,0.609,0.0042426407,if,QR,false,"If Christ were on Earth today, by current definations he might be judged to be a liberal which would, from VoR's narrow standpoint, make Him a member of the root cause of all evil on earth."
156,2c4673f3d6efa83f9f624400efb2655f,0.662,0.2865274856,no_connective,P1_P2,true,"Like American said, the ""turn the other cheek"" verse only applies to our personal lives."
790,ceabbf2caf420eddaf6781323fcbe4da,0.662,0.2974743686,so,QR,false,"so jesus, being both the ultimate animal sacrifice, and the sinless guilty criminal, solves the problem, but only for those who accept it and believe in it"
490,80990f8b4cc12344ff70aab989ff99d2,0.6615,0.1096015511,but,QR,false,"But, making that claim is nothing more than stooping to VORs (and others like him) level."
574,96ba9aca1eeae8cdd0ff6b5ddbcec0f5,0.661,NA,no_connective,P1_P2,false,"It seems like that is the only thing that people use the old testament for anymore, they pull tiny bits and pieces to try to back up there opinion."
981,fe14dd836b6fa12c02291242b6e51fae,0.661,0.1948144416,so,QR,false,"Some criminals never change, and via your testimony, only live to do it again."
938,f202d676bb271bd3dd43506cf9ec35f5,0.66075,0.2923119053,so,QR,false,So you value money more than you value their lives.
713,b88ac0940f3512483dd620430ba531f0,0.6606,0.3238970515,if,QR,true,"If a network of terrorists whose involvment in various killings have been confirmed are sentenced, and if one member of my family or a friend of mine is wrongfully associated with them and sentenced as well, I can't accept it."
573,963fef488138c31d0d37f39e486c475e,0.66,0.0791959595,but,P1_P2,false,"But if we would have given him/her the death penalty before, there's no reason to diminish it now."
827,d87d6e6db38809906e4c55a64056dd75,0.6585,0.0869741341,if,P1_P2,false,"If you don't understand why it's so much more expensive, look it up."
97,1c75883dc88f48526623d4c697aa83b3,0.65825,0.2819484291,if,P1_P2,true,"If your god made such imperfect beings as us, who is to say his judgement is any better than his workmanship?"
808,d40c956127a2a750300ab657a021037e,0.658,0.3945655839,no_connective,P1_P2,false,"Read the verse again: Exodus 21:17 ""Anyone who curses his father or mother must be put to death."""
964,f97925f3e1099ee2fc994514983c2784,0.65725,0.087918049,so,P1_P2,false,So I think getting rid of the death penalty is a more humble position.
678,b070bd1a6dbd7a2b7b67a02c1db6d723,0.6568,0.326741029,if,QR,true,"If it's that important to you that they die rather than being imprisoned for life, would you be prepared to personally administer the death sentence to any one of those people even though your knowledge of them is limited to media reports?"
318,533ff50d909efe2401a244a6acccb36f,0.6566,0.2244433113,but,P1_P2,true,"yes but many guilty people get away with their crime, so that balances out with the innocents that are found guilty."
225,3ea677e5975704a4ce73dba9e624982a,0.6565,0.2870150983,no_connective,P1_P2,true,"In response to Americans request to please enlighten me, thistownwilleat said this: "" You have heard it said, an eye for an eye, but I tell you RESIST THIS EVIL, and turn then the other cheek."""
191,34e798eb2bf81830d76c54261eafa673,0.656,0.0615873364,but,QR,false,"But if I gave a rapist or murderer of a family member a ""dirt nap"" because the system failed, I don't see too many courts pushing for death."
429,710403e3234c487305fa36bf0984002a,0.65575,0.2476534878,no_connective,P1_P2,true,"Bottom Line: Before the coming of Jesus Christ our sins were not accounted for, the sentence was to die, there was no forgiveness."
311,519ae2902cbe4a0461de27d787146ac5,0.6554,0.212721179,so,P1_P2,false,So if you do get the death penalty you must have really earned it.
118,2135dcd8f90f41dc5cad3d34ef0b4cf8,0.6536666667,0.1930008636,but,P1_P2,true,"Yes but you are only partially guilty because there was only one woman there was no man yet, and adultery is a two part sin."
303,4f9b4c7cb042822db98850dff940ba7f,0.6535,0.4900249994,so,P1_P2,false,"So, what are some of the reasons why we impose various types of punishments on criminal offenders?"
712,b85ec0015e6ec2cfdc56b0c6da4b97cc,0.653,NA,no_connective,P1_P2,true,"""Sorry, but the verse says ""servant"", not slave."
765,c7b03c4d7157c6a0012992e80cb2f74f,0.715,NA,but,QR,false,"But then again, I had a personal reason to dislike Saddam, he was the reason I got pulled half way around the world and stuck in a sandbox when his army invaded Kuwait."
685,b170e9841e2a048cefe0f1cc4219261d,0.6513333333,0.4637675423,no_connective,QR,true,This is where my major problem with the death penalty lies.
402,6bb62c48a430a13b0a5624c339ea4f30,0.651,0.4809812886,no_connective,P1_P2,false,"Not saying the o.t. is not important, but the new testament is much more relevant to Christianity than the old."
217,3ba0f370820e582732d274cb014efb11,0.6508,0.2207525764,but,QR,true,But the problem is that the courts are not sufficiently careful enough to prove someone's guilt.
700,b675264fe5a80fed694b248c206aa254,0.8066666667,0.0529181758,so,P1_P2,true,Some people are guilty beyond any doubt.
577,9780c71caa0208aed6f6a2ba351dbe95,0.649,0.4856140443,so,QR,false,"So eventually, he all but proves that he's innocent, but then our (Maryland's) governor started a program ""life means life"" so he wasn't even allowed out on parole."
571,95780b47bb97cc25e10a0f317c4b6821,0.647,0.0197989899,but,QR,false,"But I will give you credit for digging up one sentence from 6 pages back, taking it out of context, and posting it as if it was a stand alone thought."
891,e730977f5363b8f5ee68f9fae4fd9a87,0.6464,0.30198394,if,QR,true,"If you are speaking of an ""eye for an eye"" type of justice where the purpose of that punishment is to get the emotional sattisfaction of seeing the criminal suffer, then that is indeed vengeance."
377,6557820a1f2895636ea4568e6f02b296,0.6456,0.3065963144,no_connective,P1_P2,true,"i am not aginst nor for the death penality it does not serve a real purpose, it does not scare anyone away from doing something to deserve it but on the other hand, some people just dont deserve to live, like that phyco guy that killed innocent neighboors, cut them up and put them in their freezer"
257,456eda0209bd163463793b71faaccb39,0.6442,0.2834672821,if,QR,false,"If he is to be punished for eternity, then a couple of decades delay is no big deal."
806,d3574fe9033be008eac6ef946ccf9fbc,0.6434,0.3235588045,so,P1_P2,false,"Some death penalty opponents have wrongly interpreted that the US Supreme Court decision in Herrera v Collins (113 S. Ct. 853, 870{1993}) found that executing the innocent was quite all right."
69,11b6496c1ff0d0790587d912cc30807e,0.64325,0.4006056873,so,QR,true,So there's no point in trying to stop innocent people from being killed by the system.
949,f53dcacd352f133e3c88c5b866200b4f,0.6418,0.251019322,but,QR,false,but why in the world should the cost be inflicted on me as a tax payer?
464,7a306197d0dbcea28a3006cd74265b8a,0.6415,0.3415899101,so,QR,false,Some states like Texas and Lousiana have strong religious programs that have been proven to reduce the rebounding of criminals.
400,6af56429d9b022755557a26849dc0653,0.64,0.0856913064,if,P1_P2,true,"If we were knowingly executing innocent people, it would be one thing."
456,76d4cc7c845d34e631a1f81e7d3f72a9,0.64,0.2686410244,but,P1_P2,false,"But if thou do that which is evil, be afraid; for he beareth not the sword in vain: for he is the minister of God, a revenger to execute wrath upon him that doeth evil."""
108,1f1b7daa116781418be4ea597255d502,0.748,0.4278457666,no_connective,P1_P2,false,I don't want some murderer roaming the streets.
896,e88afa843f14ccb464519c00f3e433d6,0.7415,0.297745417,so,P1_P2,true,so why not put them in solitary confinement instead of letting them have their rest?
978,fc0a54c3a40ecfec447c0254433c42c2,0.63875,0.2903760493,if,P1_P2,false,"If you spend 20 yrs behind bars, your life is preety much scrapped anyway."
728,bb87f9678807691b0991265282e3d8d6,0.6585,0.3499052253,first,QR,false,"First of all, the prison system today is full."
203,3852eda3eac09d7c23747be15061db6f,0.6385,0.0629325035,if,QR,true,"If it was another death-row inmate, I'd not cry."
212,3ab4e2b16323efd4e1d9c9de47ecec84,0.638,0.3910268533,if,P1_P2,true,"If you'll take the time to read on a few verses you'll also find that we are put to death anyone who strikes another in anger, with fist or otherwise."
522,89d12ce961814744a76a1ffb954328b8,0.63775,0.4349209698,no_connective,P1_P2,true,God is a big killer in bible !
199,3708a36533d48c16094cdcd970f3464c,0.619,0.3805009855,so,QR,false,"So shouldn't people really be fighting for change in the trial process, rather than the sentencing process?"
842,db80957fddc244f9014c1f8d8fb72793,0.6366666667,0.4238682972,so,P1_P2,true,So what happens when the prisoner is released on parole?
95,1ae59adc4f04b673d0957dfe164b2537,0.6365,0.3337329272,so,P1_P2,true,"So what you are saying is that after Christ died on the cross, the entire Old Testament became ""irrevelant""?"
705,b6fddadc65c11983784877f75c1606ee,0.63625,0.3040771558,no_connective,P1_P2,false,"Sure God has the right to kill people, he is God after all."
451,76792adbd1165f6a41b704fe9fcc7f19,0.6353333333,0.2790310616,but,QR,true,But most of the money comes with the appeals.
659,ab78bc1de6ed63eb697cd907833273ed,0.635,0.3066928431,but,P1_P2,true,But giving life in jail shows that society supports sadism.
168,2f52e1892ed2930887359ba76cfecbc8,0.6338888889,0.2785809777,if,P1_P2,false,If it may not be preventing future killing why have it.
769,c8e35860928818dbe64be70a474cfb78,0.6323333333,0.2831507255,if,QR,false,If a woman got pregnant that way I would hope that she would carry the baby to birth but I would understand the circumstances that made her decision to teminate the pregnancy........ After all the baby in this situation did nothing wrong......
983,fef5c768b76a5352ac33c9c0197d9e3c,0.63175,0.3749109894,but,P1_P2,true,Yeah but to be honest I can't imagine many people would want to die on the electric plus we don't even use it anymore we use lethal injection and to be honest because its punishment it's not about choice for what is better.
390,690e80cc36400c79fcd3066716998b00,0.6594285714,0.3868603784,but,P1_P2,false,"But the quality of our prisons are awful, and IMO, it would make far more sense to send most of these individuals to college instead."
88,183e993fa3ae356ef763c941ad6b76a6,0.6296666667,0.4256962924,but,QR,false,But what would the acceptable rate of innocents killed be.
40,08d81ffa1c65ec9e79b352f37e9a7cd5,0.6282,0.1954141755,if,QR,true,"If that was the case, then the death penalty would be a deterrent in itself, huh?"
500,8295d16275fbcd336628ab52f95b86d4,0.62775,0.3560312486,no_connective,P1_P2,false,"Straight from the mouth of Jesus Christ, the man that defines Christianity in the quest to be like him in every way."
343,5946b4c5f7d295422cc754490e2f30fd,0.57275,0.2961861746,first,P1_P2,true,"first of all, you don't seem to understand the difference between murder and killing."
864,dec2eeda4a00d7b6afd87950cd738f2a,0.627,0.3549873237,if,P1_P2,false,"If the victim's family is the one with a part of their life damaged, then they are the ones that should be given justice."
546,8ff4314e861db9367f320cf37a7ceb1b,0.6252,0.3719646489,so,QR,false,"So far, we have no other means of stopping such an ultraviolent criminal."
127,2300c48221e5677083573e13928c70b6,0.6242,0.3061849115,so,P1_P2,true,"so it is better to keep them locked up like animals, and hope that they do not escape and do more harm?"
404,6c16298402873c522944ae33ae190f92,0.624,0.2938877337,no_connective,QR,true,You know what is far worse than not executing murderers?
351,5c1c97e58acc78debd21a43bba52fb05,0.6238,0.2994005678,no_connective,P1_P2,false,It doesn't strike as funny that Jesus's last words were to forgive the people to killed him?
849,dc97281377b948f4d469ba64882b8f19,0.62375,0.3867888097,if,QR,true,"If I change the quote to ""If a murderer is released and murders again, that has nothing to do with the death penalty, rather the life-sentence laws, so doesn't contribute to the number of lives saved by the death penalty)"" does that clarify?"
656,aacb732c8b6843a77c0d4c86236bd853,0.6236666667,0.41452905,but,QR,true,But they do have a law forcing post-conviction DNA testing.
46,0c053ed54884f67a7388227071dbe90b,0.623,0.258076539,so,P1_P2,true,"So you think abortion is okay, but killing an evil bitch is not?"
165,2e6fecdcba76f62e6a9e70165a787b9b,0.623,0.2779916066,no_connective,QR,false,"Genesis 9:6 ""Whoever sheds the blood of man, BY MAN shall his blood be shed; for in the image of God has God made man."""
340,588cad80fb373bfcba65ad6b7153b11a,0.6146666667,0.2334359298,no_connective,P1_P2,false,"Surely you don't believe that Cambodian, Nazi Germany, Iraqian, and Somalian Governments were instated by God and his servant in government."
408,6cab7c03a74790bd1f577610d0506f99,0.6216666667,0.2577466456,if,P1_P2,false,"If you're dead, you can't acknowledge eternal separation from your loved ones."
138,252d5ab8ec0e78b06d9d84281541f30c,0.6193333333,0.0793872366,but,P1_P2,false,"But I believe that a man named Jesus took them all and made them into two, ""Love the Lord with all your heart"", ""And love your neighbor as yourself."""
326,54d656ff29b5f09eff5c69a0645df4ff,0.61875,0.3585780947,no_connective,QR,true,"Easy for you to say, would you feel differently if it was you or, maybe your mother who slipped ""through the cracks"" in the system?"
894,e7c7b14ef700d006ed32fe5c5339759b,0.61875,0.3768407046,so,QR,false,Something kind of like the systems in Saudi Arabia and Iran with a way out of the torture part for showing real rehabiliation.
582,99a1369f10b438f1bbd466aa317b9bb7,0.7253333333,0.1307911822,if,P1_P2,false,"If you can't afford a lawyer, you're not going to get one even close to the level of the prosecution."""
57,0ee28e0d21130a32f98cf1389a272bb0,0.573,0.2687005769,if,P1_P2,false,"If you don't shut off the water, you have a greater mess, and the problem is harder to fix."
180,330a4d7c0bf8c6027b6ad8cdf2874a29,0.6163333333,0.2502005862,but,QR,false,"But, you really get what you pay for in many cases when it comes to the judicial/ penal system."
763,c6b0f9308fbdd6d1c504803280249db8,0.6162,0.3237502124,so,QR,false,"Society as a whole seeks justice, not revenge."
99,1d3afae80709f602ce6c8654f0cdba67,0.6158,0.344066418,if,QR,true,If you're arguing for a general principle (eg that Capital punishment is acceptible and effective) then you have to argue in the general case: Perhaps you can prove beyond reasonable doubt that one person is guilty and you're right.
497,821fbcb7e9b34c6c4d06123a7963b2d8,0.6156,0.1363352486,so,QR,false,So it would be logical to keep those who deserve it in a cell until they die.
491,80a3c18982e83676143f24fb4e76f175,0.615,NA,but,QR,false,"but the point is, she isn't asked if she accepts forgiveness, or told that she should acknowledge Christ is bearing her sins."
811,d4c96d8ed7cab518780542e86cb2f713,0.61475,0.4042230201,if,P1_P2,false,"If those factors affect the reliability of the factual results produced by the statistics, then the results should no longer be considered reliable and there would be various arguments which proves the study or statistic at issue unreliable."
294,4c7c856bdf045a9bb7591c492a754359,0.6145,0.4062433589,no_connective,P1_P2,false,"Fallingupwards is right, these are the old laws, the laws that Jesus either dismissed or upheld in his 2 commandments."
600,9e1dbe70f4346c8c070ae93c2c5072ad,0.6135,0.3106922379,if,P1_P2,false,"If that can be achieved, then it's far better than killing someone."
590,9ad11ac64dd848603fb5a21942a35b73,0.6125,0.2478581584,but,P1_P2,false,"But I did feel let down when they took him off death row, now I feel like there will never be justice."
135,24537f9214f1ad0af2686dafffcd856c,0.5955,0.3300853425,so,QR,false,"Society sets punishment, not victims."
96,1c4d12a7aca36bcc25c21dd27a04579c,0.5866666667,0.3530231343,no_connective,P1_P2,false,Whoever kidnaps a person shall be put to death.
869,e01745c484534d9bbee0a4b1cd9d1f12,0.6105,0.3981011178,no_connective,P1_P2,true,They're not political prisoners...
618,a17d3be37cb164244c24ea8ea33bf1c6,0.6085,0.3025232773,so,QR,true,"So if a wheelchair bound woman is jumped and her attacker dies during the attempted mugging, do you want her wheeled before the court for trial as well?"
256,4549a92d36b30ae728a25fd80286566a,0.5045,0.2397091988,but,QR,true,But lets say the offender decides to poke out both eyes?
919,ef67582d3ab6b4fef69abf5ed030c698,0.6074,0.2643469311,so,P1_P2,false,"So, Life in Prison is essencially cheaper."
698,b571f9557195e7d14e972b16e7fe1c91,0.6065,0.4103401028,no_connective,P1_P2,false,"Part of the Law was in Genesis 9:6 ""Whoever sheds the blood of man, by man shall his blood be shed; for in the image of God has God made man."""
307,510298e64526dbdb82060c08cc848d85,0.5975,0.3091412838,but,P1_P2,false,But the only way that you can use old testament verse in your argument is if you believe that each and every law on this page should be a law of the United States of America.
58,0ef446b1339bc54562cb4a03dc59fa56,0.6055,0.4277996026,so,QR,true,"So what are you saying, the current system of appeals does it's job?"
339,585dc4e47e1ae8f4411fe053e3f4af19,0.6044,0.2522365953,but,QR,true,But it seems obvious that making violence commonplace (like making public executions in a Afghan fashion) is not a good thing.
132,2415620672be184f2951f4b616dbe4f2,0.60375,0.2573912392,no_connective,P1_P2,false,He told them that she should not be executed under the law of that time.
570,956d59259136bfdd7ccf9220a5af5682,0.60375,0.256875294,no_connective,P1_P2,false,"He has his reasons that you and I can't even begin to comprehend, who are we kidding when we think we can say who deserves to live and die."
506,83d5a5abb22dbfd2d630eee6e030e541,0.60275,0.4600778014,so,QR,true,So what you are saying is that the actual purpose of prison is to be raped in the shower by some 400 pound guy called Betty?
84,160be344cfd0087fd9c73aa8448c0453,0.602,0.2173384457,if,P1_P2,false,If they woke up after having a large dose of sedative administered AND something that blocks pain receptors the doctors would know.
476,7db9181c1e35cf6ab5b013097b693ade,0.602,0.1933158038,but,QR,false,"But Sinjin put it to me one way a long time ago, and that was maybe if the death penalty were like the old days."
652,a9e63725871f1635d8070dd6ed012933,0.60175,0.2678188131,if,QR,false,"If the courts are there to protect the innocent, than should it not take the greatest strides to protect them?"
92,19dfffc1dc8a8ba85ab5801289419c23,0.6016,0.2516153811,but,QR,false,But my point remaines ... if you wouldn't kill an innocent baby why rush and perhaps kill a innocent adult?
366,6269ca031768f95d64860f6f5e6af5c6,0.581,0.3704879665,but,QR,false,But until you can say that your justice system doesn't make mistakes then you are walking a very dangerous line.
126,223fbbc70b9c188cdcde0824c6c8c7a8,0.6012,0.4038486102,so,P1_P2,true,"So Voice of teason, (here is where you run away from this thread), it's alright to kill someone if the courts allow it and deem it just, such as how they did with the death penalty, but it's not alright if the courts allow it and deem it just, such as how they did with the abortion?"
513,85486b2a575b54bfa702d56d49929307,0.60075,0.2044853295,if,QR,true,If your not disputing he is guilty of rape(any rape)then justice is served.
361,60633f7246c7e7162cd1cf5b8e87fb26,0.6005,0.2669687248,no_connective,P1_P2,false,"He was simply telling the pharisees that they were not guiltless, so they shouldn't go around judging people."
380,667fac5ca4a7cbb7ed8e4020e57f99f6,0.6005,0.0502045815,if,QR,false,"If one wants a verse or scripture that will be a cure-all for societies ills, the old ""Do onto others "" will work."
79,146432df539aabcaba019e7955a60055,0.6,NA,but,QR,false,"But that wouldn't be justice, it would be utilitarianism."
860,de26a2652355f48d2bbabbd95804db2d,0.505,0.5345727266,no_connective,P1_P2,true,"Patriot, what about the horrible crimes that sre commited, and there are no witnesses?"
347,5bec83db60d0e4c60361f53e9e105709,0.598,0.410901448,no_connective,QR,false,It scares people away from murdering someone.
831,d9dd3c88cc2850d30ea830f5d7eb72d0,0.598,0.1027586168,but,P1_P2,false,"But the worst part of it all is this ""machismo"" aura that many pro-death penalty citizens try to emulate."
788,ce0199d972a249669e940b8fc6119432,0.5975,0.3797163415,if,QR,false,"If they are not prepared to parent the result, they deserve whatever scorn they recieve and in todays society they will not recieve enough of that."
515,863f6309a7a420b2abb50f9fdf51ada9,0.60325,0.3634257146,first,P1_P2,false,"first of all, not everyone is for omgforever imprisonment."
255,4538e62332570f8fc78f93d71fe81bae,0.5956666667,0.3074806227,no_connective,P1_P2,false,"Good Lord Calli, immediatly proceeding ""turn then the other cheek"" he says, ""You have heard it said, an eye for en eye (Old Testament Law), but I tell you, resist this evil (an eye for an eye is evil), AND TURN THEN THE OTHER CHEEK."
909,ebdcd5da4c5ff078eba6045c929992f8,0.5956,0.2535395433,no_connective,P1_P2,false,"You are trying to put yourself on the same level as God, ""well he killed people, so I can to""."
61,0f5c5b54fad554c7553ae31ac129a0cd,0.5953333333,0.3435961777,but,QR,true,But why can't there be a simple forgiveness without punishing some poor innocent sheep and/or God almighty in human form?
504,838cb7fe1e97fc13d48f7875373f8e7a,0.595,0.3472772667,but,QR,false,But life w/o parole at the least and if they are really deemed a danger even in prison why not solitary confinement?
306,50c91e6c057d7198cb3507a61aa508af,0.5943333333,0.0833446659,if,P1_P2,false,"If are knowledgeable in the field of philosophy you would know that morality cannot come from us, and therefore humanity cannot be unethical."
624,a3516a27bedbe1e6e4a5ba6ddbaf115f,0.74275,0.1182719324,no_connective,P1_P2,true,"I feel like a lot of incense people have been put to death and ,I feel there should be a witness to the killing ,are proof with out a dougthemoticonXIdea"
420,6fcd65421f6f1278ef9d24b08be2759a,0.59375,0.3050195349,so,QR,true,So you will tell me redemption is a concept for naive people.
234,40cb413f9f9457c6942eb4a2f8d68650,0.59325,0.3328637108,if,QR,true,"If a punishment is imposed beyond what is necessary, then one has to question the motives behind that punishment."
677,b021f2d090e2dd875a9a0ecec13ead5e,0.59325,0.3942608062,if,P1_P2,false,"If an 18 year old can kill, and be aware that he's killing, and have enough malicious intent to want to do it again, why can't a 17 year old, or a 16 year old?"
820,d664e6221222b12d8e21ab78ad71aa38,0.59325,0.2537405171,no_connective,QR,true,I doubt murderers do any analysis of the situtation before they kill.
178,32d89536e3b575418a60628cf54d976d,0.592,0.2978044661,but,P1_P2,false,But why do we go through all the court and trial and jury deciding the death penalty is the punishment and then repute it later?
923,effe0546f9054d576275672a68128472,0.5918,0.3427188352,but,QR,false,But in cases like Oklahoma City bombing or the Beltway sniper - where the greatest number of people can agree on the appropriateness of death penalty in principle - there is no help from such tests.
10,0279d3795ff05f2de35b1b579ba797fd,0.5912,0.3473596119,so,QR,true,"So if on the day after the 5th year the actual killer confesses, would it still be okay that you executed a innocent man?"
779,cc2ed855d944f22baf637cda936f4b4b,0.591,0.3210669712,no_connective,QR,true,"I did not ask how many cases were overturned on technicalities, I asked if you know a number of how many people were executed who were truely innocent."
803,d294c1029012f2f1da4b9d925d31f271,0.5908,0.2243183006,but,P1_P2,true,"But also dont forget that the rising costs of prisons, medical fees of prisoners, increasing in prison population and maintenance fees, care for the eldery and food and shelter is certainly on the increase as society progresses."
449,7654327730864202dc772f7d54757726,0.5886666667,0.4013992194,no_connective,P1_P2,false,"""Jesus came as an ultimate sacrifice so that our sins could be ""put to death"" on the cross..."" Do you not realize how many times you contradicted yourself in this post??"
973,fb190b1b3c66936c91ab39e02070c8c1,0.5886666667,0.3950523172,first,P1_P2,false,"First, he has a rap sheet as long as my left arm."
52,0dd6545092217272124784f86a6bb2c3,0.5886,0.3383892729,so,P1_P2,true,"So, if someone brutally murdered a loved one, you would be ok with incarcerating him/her for his/her entire life?"
186,34700433bd97d44b2ff026762d0f50a6,0.71775,0.2462618863,so,P1_P2,false,"So that is the bottom line: If you think that vengeance should be part of the justice system, then you might feel justified in supporting the death penalty."
445,758f39220e06ba5bdb40a242974fb5da,0.5866666667,0.2666839578,if,QR,true,"If a muslim had a brother in a city, and a soldier shot him dead for ""looking suspicious"", would that soldier be deserving of the death penalty?"
934,f1bdaf9678f1e4663c547fb894f49e6a,0.5865,0.4164858941,so,P1_P2,false,So you believe that if Iraq doesn't surrender we should kill every single male in the country and take their wives and children as slaves?!?!?!?
844,dbdfd78ab187efd1c16e373a23a90f6d,0.4933333333,0.4062441794,no_connective,QR,false,Most death row cases take many years to be judged.
944,f398dc12801abb5f66794eca2998ce6e,0.584,0.3223057555,no_connective,P1_P2,true,The Law of Moses in the Old Testament required the death penalty for certain sins such as adultery.
28,062ba6e5c95aba6c65351197d2ba8d3b,0.581,0.2303707157,but,QR,false,"But since he's there, the other criminal gets an ""early out"" and he's likely to commit more crimes."
771,c94389cbf96431b72795ca20653e2b97,0.5806,0.3141135145,if,P1_P2,false,"If you truly believe in God, VOR, do you not believe that only God has the right to take away life, and that only God has the right to pass judgement."
610,a004205664d315c84cb290a11cf8d42c,0.5785,0.1816525988,so,P1_P2,false,so should we all be executed?
508,8449a8cbbe46d84834d42a814c0e708b,0.57775,0.3741536004,but,QR,false,"But not worthy of death, the punishment for murder in the OT."
323,53ed129254b55bbfcb66bbd6650fb5b6,0.5775,0.2421769326,so,P1_P2,false,"Some circumstances could be undeniable DNA evidence, several eyewitnesses, brutal murder, etc."
980,fc730e2c929ff01a5709d02966c65ec8,0.57675,0.3343265619,if,QR,false,"If a man rapes a child, I guess your idea would be to tell the rapist "" oh its ok, people just dont understand you, so try a little harder to be good in the future"" and then let him be on his way."
925,f053989944e8e82dadf4a0ece96981bd,0.57575,0.4167320282,but,P1_P2,true,"But when you weigh the deaths out, the deaths from crime are all (well mostly) innocent people: women walking home from the grocery store, children playing in a yard, families and friends."
314,51cb1d065893cfef8e248607bd40872a,0.5748,0.2403782436,no_connective,QR,true,"That's what happens already, yet innocent people are executed."
547,904e09c484c6ff4626383594bd371c3e,0.57475,0.3448326889,so,QR,false,Some dictionaries' definitions make no such distinction and do not imply that deter has to have an element of conscious thought associated with the act.
859,de142c70e968fb5c5c4d835173454375,0.5725,0.1025304833,so,QR,false,"so you sin, and yes the penalty of death is hanging over your head."
290,4bbb8342b10aa9876c15d8cde2ed5b23,0.571,0.2866583332,if,P1_P2,false,If we fail to prevent the crime then treat the perpetrator to the best of our ability.
668,aee0fcb247319f1d76635b0da26437f6,0.571,0.3673050503,if,QR,false,"If somebody breaks into my house in the middle of the night I don't want to have to jump on their back and issue a beat down with a pair of brass knuckles, leaving them broken and bleeding."
858,dded5cb0f158a3099065a1636d9a15fa,0.5705,0.357286533,but,P1_P2,true,"But surely the death and resurrection of Christ means that we no longer live under the law, but under grace?"
144,27659c0baaf5a28baf67216b33af4866,0.57025,0.3006253205,if,QR,true,"If someone made a case that not having the abortion would make the mother lose her career and as such commit suicide, would you then support the abortion?"
446,759d9b004d695d27667181f1cd7b5e72,0.57,0.3209174349,so,QR,true,"So you are admitting that you know what JC would do, but you have made a considered decision not to follow, indeed to oppose, based on your mortality?"
285,49992e494fe377049ef42ecf1299f956,0.5696666667,0.1950008547,but,P1_P2,false,"but you are right when you say he came up with the ""eye for eye, tooth for tooth"" idea"
266,46c439f3a4f930690b4edcffd8ed37f9,0.569,0.3417981861,if,P1_P2,true,"If you did a crime in defense, you'd also be shocked at how disgusting our world really is."
857,ddc385229ce04b1752da7e232eb04717,0.568,NA,no_connective,P1_P2,true,Sarablaze~ I'm pro-death penalty.
137,2523a49c0c4baec62ab1ae7cfb7d4a21,0.566,0.6123544725,no_connective,P1_P2,false,"Here is a verse from Genesis 9:6 ""Whoever sheds the blood of man, by man shall his blood be shed; for in the image of God has God made man."""
744,c0773d6114c31cc848ab1beea26199bc,0.5654,0.3378539625,but,QR,false,But there is no imminent danger to anyone if someone is locked up in a cell for 10 years then strapped down and injected.
764,c77825254f35a6c020948734c317a062,0.5643333333,0.1865591953,no_connective,P1_P2,true,Im worrying about ther being an unwitnessed crime committed against me.
918,ef5d50dcff47720ee9f58eeaf8763716,0.5642,0.1921710176,but,QR,false,"BUT, i think that once a prisoner turns 70 then he/she should be released from prison, unless the crime was commited 10 years before age 70."
955,f6939c6cabd1be0e8c5afb81fbf27514,0.5616,0.3014138351,so,P1_P2,false,"So we imposed tougher mandatory sentences, and crime went up some more."
519,8918e8d3c38215032ef8c9c67d35f1aa,0.5613333333,0.2515081178,if,P1_P2,false,if we weren't wasting it on pedophiles we would be in better shape.
140,261cf85e1f40d768c7d4d5a29d1d5755,0.561,0.2726664629,so,QR,false,"So, spend some time behind bars as an innocent man (been there myself) and tell me people care equally about you as they would if you were on death row."
966,f9bc7592c41dfd3db57ca8b57d945228,0.561,0.284021126,so,QR,false,"Somehow I would rather that my doctor, or lawyer, or broker not be a former mugger, extortionist, arsonist, rapist, or killer!"
823,d748eccc5679ef3e5a6914370aecad41,0.531,0.2457980201,if,P1_P2,true,"If they are so disconnected, then why not imprison them for life?"
